timestamp x y z
360.0 -0.313745 0.644354 -0.7060350000000001
361.0 -0.323864 0.627202 -0.702426
362.0 -0.30746999999999997 0.648392 -0.714328
363.0 -0.312237 0.637468 -0.705326
364.0 -0.291896 0.641633 -0.7269369999999999
365.0 -0.33807 0.6698810000000001 -0.6583140000000001
366.0 -0.370756 0.715933 -0.592603
367.0 -0.344087 0.698385 -0.631029
368.0 -0.29272600000000004 0.662772 -0.68725
369.0 -0.251128 0.669054 -0.732101
370.0 -0.005068 0.473016 -0.8861319999999999
371.0 -0.07133400000000001 1.053157 -0.359834
372.0 -0.58002 0.891806 -0.00747
373.0 -0.437575 0.913769 0.089159
374.0 -0.212675 0.878539 0.42849899999999996
375.0 -0.300912 0.907277 0.33950199999999997
376.0 -0.21670599999999998 0.9265680000000001 0.32416999999999996
377.0 -0.137494 0.943542 0.32509099999999996
378.0 -0.214955 0.9495290000000001 0.300235
379.0 0.099123 0.604955 -0.021641999999999998
380.0 0.216666 0.961093 0.078207
381.0 0.138719 0.9675790000000001 0.156993
382.0 0.262921 0.953715 -0.022244
383.0 0.127169 0.944277 -0.20806599999999997
384.0 -0.264179 1.003074 0.210017
385.0 -0.369374 0.9537690000000001 0.061117999999999985
386.0 -0.5857680000000001 0.822519 -0.140402
387.0 0.142761 1.2956379999999998 -0.0563
388.0 -0.398359 1.030465 0.143285
389.0 -0.33828600000000003 0.911933 0.021654
390.0 -0.572071 0.697041 -0.186341
391.0 -0.035127 0.642416 0.052378999999999995
392.0 -0.412209 0.816159 -0.42918199999999995
393.0 -0.484005 0.806841 -0.349956
394.0 -0.009715999999999999 1.4529020000000001 0.507174
395.0 -0.4806180000000001 0.797558 -0.286231
396.0 -0.49645900000000004 0.751518 -0.45002600000000004
397.0 -0.626117 0.18553 -0.8049810000000001
398.0 -0.544547 0.46014499999999997 -0.687724
399.0 -0.598251 0.5752659999999999 -0.630738
400.0 -0.601579 0.54274 -0.582526
401.0 -0.51578 0.706488 -0.510526
402.0 -0.502742 0.716059 -0.463571
403.0 -0.533054 0.706489 -0.389761
404.0 -0.4849350000000001 0.8740110000000001 -0.099738
405.0 -0.525701 0.8525959999999999 -0.103546
406.0 -0.518026 0.8612850000000001 -0.11041
407.0 -0.5096430000000001 0.858682 -0.12042699999999999
408.0 -0.4790680000000001 0.8556229999999999 -0.147843
409.0 -0.590029 0.7045359999999999 -0.23957399999999998
410.0 -0.533975 0.628821 -0.3682
411.0 -0.581259 0.735726 -0.405097
412.0 -0.585529 0.66786 -0.417224
413.0 -0.5269590000000001 0.65458 -0.517508
414.0 -0.489134 0.658284 -0.45734600000000003
415.0 -0.5962890000000001 0.72354 -0.184383
416.0 -0.43498000000000003 0.854325 -0.218268
417.0 -0.43435799999999997 0.8611200000000001 -0.20356300000000002
418.0 -0.446438 0.832284 -0.238752
419.0 -0.534449 0.9635389999999999 -0.155374
420.0 -0.6386569999999999 0.660902 -0.303856
421.0 -0.630286 0.59504 -0.25598899999999997
422.0 -0.164127 0.619555 0.26877
423.0 -0.413508 0.22568400000000002 0.854374
424.0 -0.276326 0.475745 0.944722
425.0 0.12442 0.189399 0.8648239999999999
426.0 -0.216295 0.3907 0.903949
427.0 -0.199295 0.333253 0.925601
428.0 -0.299769 0.493791 0.948744
429.0 -0.24619499999999997 0.397658 0.8724790000000001
430.0 -0.262266 0.283275 0.915378
431.0 -0.253933 0.214806 0.9410280000000001
432.0 -0.251266 0.212056 0.9376700000000001
433.0 -0.246198 0.21313000000000001 0.939578
434.0 -0.254774 0.217569 0.934674
435.0 -0.253984 0.21728499999999998 0.937683
436.0 -0.25041199999999997 0.21489499999999997 0.936746
437.0 -0.252777 0.214651 0.937577
438.0 -0.252189 0.214069 0.939175
439.0 -0.252066 0.234355 0.9580069999999999
440.0 -0.158645 0.22242699999999999 0.954782
441.0 -0.111201 0.353274 0.897547
442.0 -0.196572 0.382775 0.8938370000000001
443.0 -0.228379 0.3579 0.80609
444.0 -0.234591 0.210866 0.9469559999999999
445.0 -0.234316 0.203826 0.9428559999999999
446.0 -0.229581 0.216189 0.957426
447.0 -0.225021 0.202574 0.939891
448.0 -0.21999200000000002 0.20495100000000002 0.9389280000000001
449.0 -0.260986 0.42816899999999997 0.8521200000000001
450.0 -0.11018800000000001 0.9050290000000001 0.761498
451.0 -0.343957 0.08124400000000001 0.8843409999999999
452.0 -0.171079 -0.026597000000000003 0.9921840000000001
453.0 -0.530246 0.134116 0.785275
454.0 -0.26429600000000003 -0.102496 0.9828030000000001
455.0 -0.326346 -0.21257399999999999 0.92384
456.0 -0.332549 -0.23591900000000002 0.904782
457.0 -0.340115 -0.268689 0.895659
458.0 -0.356302 -0.290979 0.8900309999999999
459.0 -0.356925 -0.276327 0.883388
460.0 -0.358265 -0.278656 0.8825219999999999
461.0 -0.356034 -0.280532 0.8860530000000001
462.0 -0.35488600000000003 -0.280458 0.888667
463.0 -0.349798 -0.268845 0.895386
464.0 -0.346951 -0.27354 0.897726
465.0 -0.34375900000000004 -0.280951 0.8858370000000001
466.0 -0.343754 -0.277778 0.8969739999999999
467.0 -0.350356 -0.27925700000000003 0.8870979999999999
468.0 -0.346381 -0.27176999999999996 0.892083
469.0 -0.348406 -0.27342 0.8904129999999999
470.0 -0.343026 -0.288549 0.8876709999999999
471.0 -0.34749 -0.278163 0.890965
472.0 -0.34472800000000003 -0.283978 0.889299
473.0 -0.348933 -0.28492199999999995 0.8881180000000001
474.0 -0.34023200000000003 -0.298496 0.886009
475.0 -0.33419699999999997 -0.299962 0.889467
476.0 -0.335552 -0.308234 0.8883840000000001
477.0 -0.34066199999999996 -0.29786799999999997 0.8895430000000001
478.0 -0.344393 -0.291312 0.886025
